tweet_id,created_at,username,text,retweet_count,favorite_count,lang,hashtags,mentions,urls,user_followers,user_location,is_retweet,sentiment
900000000000000376,Fri Mar 06 05:44:42 +0000 2026,flyhalf__425,"RT @SixNationsChat: Best Wales performance in years, that co-ordinated attack ripped England apart 🎉 proper mess #Wales #Rugby #MatchDay #SCOvIRE",200,502,en,Wales;Rugby;MatchDay;SCOvIRE,,,15493,,True,Positive
900000000000000377,Mon Feb 23 22:47:12 +0000 2026,sidestep_uk_646,"RT @SixNationsChat: CONGRATULATIONS TO WALES ON A BRILLIANT WIN OVER ITALY, THE DEFENCE WAS ROCK SOLID ALL MATCH 🎉 #Wales #Italy #SixNations #ITAvWAL @OvalBallDaily @MaulZoneFC",76,354,en,Wales;Italy;SixNations;ITAvWAL,OvalBallDaily;MaulZoneFC,,1497,London,True,Positive
900000000000000378,Sat Mar 14 04:19:35 +0000 2026,ovalball_ie_33,"I reckon Scotland edge this by a converted try over Wales, defence will be key #Scotland #SCOvIRE",116,220,en,Scotland;SCOvIRE,,,2176,Limerick,False,Neutral
900000000000000379,Fri Feb 27 17:45:19 +0000 2026,propforce690_46,BREAKING: Sinclair ruled out for Wales with injury ahead of Ireland match. #TeamOfUs #SixNations2026,61,1,en,TeamOfUs;SixNations2026,,,57,Swansea,False,Neutral
900000000000000380,Tue Mar 03 00:39:54 +0000 2026,ovalball1986_713,My prediction: France 20 - 13 Wales. Should Should be a cracking match #France #Wales,28,280,en,France;Wales,,,3272,Nice,False,Neutral
900000000000000381,Wed Feb 11 01:19:28 +0000 2026,conversion__ie_271,Byrne running faster from the ref than from Scotland's defence 😍 #Ireland #Scotland,262,196,en,Ireland;Scotland,,,7676,Dublin,False,Positive
900000000000000382,Thu Mar 12 11:12:02 +0000 2026,the_terrace__497,"Predicting a tight one between Ireland and Italy, could go either way tbh #Ireland #Italy #SixNations #rugby #WALvSCO https://sixnations.example.net/live",0,83,en,Ireland;Italy;SixNations;rugby;WALvSCO,,https://sixnations.example.net/live,1974,Limerick,False,Neutral
900000000000000383,Mon Feb 16 12:55:46 +0000 2026,kickoffkingofficial_277,"Full time: England 19 - 33 France. Rough night for England, defence was shocking 😡 #SixNations #ENGvFRA",20,70,en,SixNations;ENGvFRA,,,3156,Cork,False,Negative
900000000000000384,Sun Feb 08 08:56:36 +0000 2026,rugbyfan_ie_916,"Watching Wales vs Ireland with my nan, she knows more about rugby than the pundits 🎉",291,511,en,Wales;Ireland;RugbyUnion,,,762,Dublin,False,Positive
900000000000000385,Sat Feb 21 19:46:16 +0000 2026,rugbyfanofficial_609,"Congratulations to Ireland on a brilliant win over France, the defence was rock solid all match 🏆 #Ireland #SixNations #TeamOfUs",209,89,en,Ireland;SixNations;TeamOfUs,,,123413,Rome,False,Positive
900000000000000386,Mon Feb 09 16:48:57 +0000 2026,kickoffking544_289,Half time score: France 14 - 37 England. Tight game so far. #France #FRAvITA #GrandSlamWatch @OvalBallDaily,105,193,en,France;FRAvITA;GrandSlamWatch,OvalBallDaily,,2270,Glasgow,False,Neutral
900000000000000387,Thu Feb 19 15:48:15 +0000 2026,rugbyfan__70,"Costa missed another kick, Ireland really struggling for points tonight 💔 #Ireland",7,305,en,Ireland,,,5879,Manchester,False,Negative
900000000000000388,Tue Feb 10 15:47:54 +0000 2026,wingwizard371_342,Ticket prices for the Italy vs Wales fixture at Stade de France France released today. #RugbyUnion,84,124,en,RugbyUnion,,,938,Leeds,False,Neutral
900000000000000389,Tue Feb 10 00:00:31 +0000 2026,wingwizard928_265,"What a game!! Wales absolutely dominated England tonight, that attack was unreal 🙌 #TeamOfUs #ITAvWAL",346,427,en,TeamOfUs;ITAvWAL,,,795,Leeds,False,Positive
900000000000000390,Mon Feb 16 03:11:20 +0000 2026,conversion_2011_282,"Not the Ireland performance we needed, way too many mistakes in attack 😤",35,115,en,Ireland;rugby;WALvSCO,,,3143,Limerick,False,Negative
900000000000000391,Sun Feb 15 18:22:33 +0000 2026,sidestep_fr_239,"RT @RugbyRoundupHQ: Lecomte missed another kick, Ireland really struggling for points tonight 😤 #Ireland #Championship #rugby #ENGvFRA",3,59,en,Ireland;Championship;rugby;ENGvFRA,,,7348,Leeds,True,Negative
900000000000000392,Thu Mar 12 20:07:53 +0000 2026,the_terrace242_405,Ticket prices for the England vs Scotland fixture at Stade de France released today. unreal,22,135,en,,PitchsideNews,,4081,,False,Neutral
900000000000000393,Sun Feb 22 12:41:09 +0000 2026,mauling_it_831,"Absolute unit of a performance from the France pack today, dominating the breakdown 🏆 #France #ENGvWAL",227,358,en,France;ENGvWAL,,,2333,,False,Positive
900000000000000394,Wed Mar 11 17:47:16 +0000 2026,kickoffking674_776,"Full time: Scotland 33 - 6 France. What a match, Scotland deserved every point 🏉 #France #rugby @ScrumCastPod",177,473,en,France;rugby,ScrumCastPod,,99,Nice,False,Positive
900000000000000395,Thu Feb 12 01:31:37 +0000 2026,the_terrace_142,RT @PitchsideNews: What's the team news for Wales vs France this weekend? Anyone seen the lineup? #Wales #rugby #SCOvIRE https://example.com/stats/tries,174,181,en,Wales;rugby;SCOvIRE,,https://example.com/stats/tries,9791,Nice,True,Neutral
900000000000000396,Sun Mar 08 04:15:40 +0000 2026,touchline_talk_uk_576,"RT @PitchsideNews: Huge win for Italy at Principality Stadium, the crowd was absolutely electric 😍 #rugby #Rugby #IREvENG @TryLineTalk",278,536,en,rugby;Rugby;IREvENG,TryLineTalk,,1184,Glasgow,True,Positive
900000000000000397,Sat Feb 07 17:39:48 +0000 2026,ovalballofficial_694,"Reilly missed another kick, Ireland really struggling for for points tonight 😤 #Ireland #Scotland",9,182,und,Ireland;Scotland,,,2236,Newcastle,False,Negative
900000000000000398,Fri Mar 13 17:14:31 +0000 2026,grandslamgal_667,Team news: Coach Delaney makes three changes for England ahead of the Ireland match. #England #FRAvITA,98,92,en,England;FRAvITA,,,563,,False,Neutral
900000000000000399,Thu Feb 12 07:06:26 +0000 2026,conversion_official_758,"Scotland fans after that missed kick: it's fine, fine, everything's fine 😍 @TryLineTalk",219,359,en,Scotland;Championship;Rugby;SCOvIRE,TryLineTalk,,4197,,False,Positive
900000000000000400,Sat Mar 07 04:23:46 +0000 2026,rugbyfan_ie_3,WEATHER LOOKS DRY FOR THE FRANCE VS WALES MATCH AT STADE DE FRANCE TODAY.,49,367,en,,,,6870,Milan,False,Neutral
900000000000000401,Tue Feb 17 09:53:49 +0000 2026,mauling_it_469,"Absolute unit of a performance from the Ireland pack today, dominating the breakdown 👏 #TeamOfUs #SixNations2026",446,579,en,TeamOfUs;SixNations2026,,,5417,Paris,False,Positive
900000000000000402,Sat Feb 14 00:34:29 +0000 2026,rucknroll_uk_65,Reminder: France take on Ireland this weekend in round five of the championship. #France #Ireland #TeamOfUs #ITAvWAL,66,230,en,France;Ireland;TeamOfUs;ITAvWAL,,,2558,,False,Neutral
900000000000000403,Tue Feb 24 12:56:25 +0000 2026,wingwizard99_361,"Full time: England 37 - 23 Ireland. What a match, England deserved every point 🏉 @PitchsideNews",416,131,en,,PitchsideNews,,1924,Paris,False,Positive
900000000000000404,Sat Feb 14 16:51:56 +0000 2026,trylinehero_uk_520,"RT @TryLineTalk: So proud of this Wales team, that final try in the last minute was everything 😍",176,463,en,Wales;MatchDay,,,7588,Belfast,True,Positive
900000000000000405,Mon Mar 02 19:56:37 +0000 2026,flyhalf__uk_454,"That performance from England was class from start to finish, 10 points and never looked back 🏉 #France #SixNations #FRAvITA #RoundFive",492,218,en,France;SixNations;FRAvITA;RoundFive,,,3877,,False,Positive
900000000000000406,Sun Feb 15 18:34:27 +0000 2026,grandslamgal70_230,Me pretending I understand the offside rule while watching France vs England 🏆 #France #England,251,922,en,France;England,,,317,Milan,False,Positive
900000000000000407,Tue Mar 10 19:04:29 +0000 2026,ovalball_ie_18,"RT @TryLineTalk: Can't believe Ireland let that lead slip against England, so much for the championship dream 😤 #Ireland #England #RugbyUnion",216,22,en,Ireland;England;RugbyUnion,,,8809,Nice,True,Negative
900000000000000408,Wed Feb 11 01:33:16 +0000 2026,grandslamgal__308,"Best Scotland performance in years, that co-ordinated attack ripped England apart 🔥 #Scotland #England #RugbyUnion @OvalBallDaily",203,236,fr,Scotland;England;RugbyUnion,OvalBallDaily,,9804,Manchester,False,Positive
900000000000000409,Sun Feb 08 23:37:59 +0000 2026,wingwizard_ie_796,"What a game!! Ireland absolutely dominated England tonight, that attack was unreal 😍 #England #rugby #ITAvWAL https://example.com/stats/tries",193,279,en,England;rugby;ITAvWAL,,https://example.com/stats/tries,3407,,False,Positive
900000000000000410,Fri Feb 06 18:18:29 +0000 2026,mauling_it_uk_119,"So proud of this Ireland team, that final try in the last minute was everything 💪 #Ireland #France #rugby",367,395,en,Ireland;France;rugby,,,744,Nice,False,Positive
900000000000000411,Tue Mar 10 14:12:20 +0000 2026,ovalball_121,"RT @PitchsideNews: What a game!! England absolutely dominated Ireland tonight, that attack was unreal 🏆 #England #rugby @OvalBallDaily",326,276,en,England;rugby,OvalBallDaily,,3443,Cork,True,Positive
900000000000000412,Sun Feb 15 22:50:34 +0000 2026,penaltykicker_173,Full time stats: England had 17 points from set pieces against Ireland.,85,180,en,rugby,,,11022,Newcastle,False,Neutral
900000000000000413,Wed Mar 11 11:52:34 +0000 2026,match_watcher__270,Me pretending I understand the offside rule while watching Ireland vs France 🎉 #Ireland #Rugby #rugby,323,59,en,Ireland;Rugby;rugby,,,5890,Swansea,False,Positive
900000000000000414,Mon Feb 16 09:02:59 +0000 2026,rucknroll_uk_49,Marsh starts at fly-half for Ireland this weekend against England. https://example.com/rugby-report,107,392,und,ENGvWAL,,https://example.com/rugby-report,3834,Rome,False,Neutral
900000000000000415,Fri Feb 13 13:11:47 +0000 2026,wingwizard_672,"Full time: England 19 - 18 France. Rough night for England, defence was shocking 🙄 #France #Rugby #SCOvIRE https://example.com/stats/tries",86,286,en,France;Rugby;SCOvIRE,,https://example.com/stats/tries,9127,Limerick,False,Negative
900000000000000416,Fri Feb 13 02:34:48 +0000 2026,touchline_talk_390,RT @RugbyRoundupHQ: ANYONE KNOW WHY LECOMTE ISN'T STARTING FOR IRELAND TODAY?? #Ireland #WALvSCO @RugbyRoundupHQ,132,105,en,Ireland;WALvSCO,RugbyRoundupHQ,,2991,Leeds,True,Neutral
900000000000000417,Wed Feb 11 03:29:26 +0000 2026,propforce469_952,"Predicting a tight one between Wales and France, could go either way tbh",85,61,en,Wales;ENGvFRA,,,5985,Newcastle,False,Neutral
900000000000000418,Wed Feb 25 23:32:44 +0000 2026,mauling_it_uk_209,Pundits are split on whether Wales or France will control possession today. proper mess #Rugby,124,29,en,Rugby,,,1760,Newcastle,False,Neutral
900000000000000419,Thu Mar 05 18:45:19 +0000 2026,kickoffking869_292,Italy announce squad for upcoming Ireland fixture at Principality Stadium. #Italy #RugbyUnion,98,227,en,Italy;RugbyUnion,,,5184,Cork,False,Neutral
900000000000000420,Tue Mar 03 19:34:50 +0000 2026,wingwizardofficial_252,"Dubois missed another kick, Wales really struggling for points tonight 😤 #Wales #rugby",95,88,en,Wales;rugby,,,11803,Nice,False,Negative
900000000000000421,Thu Mar 05 02:53:51 +0000 2026,the_terrace2020_414,England confirm ticket sales for Ireland clash open this Friday. absolute unit #England #TeamOfUs #FRAvITA,28,271,en,England;TeamOfUs;FRAvITA,,,6187,London,False,Neutral
900000000000000422,Thu Feb 12 16:12:13 +0000 2026,the_terrace_uk_388,Anyone know why O'Connor isn't starting for France today?? #Italy #SixNations #ITAvWAL @ScrumCastPod,234,150,en,Italy;SixNations;ITAvWAL,ScrumCastPod,,1577,Toulouse,False,Neutral
900000000000000423,Sun Feb 15 06:35:17 +0000 2026,kickoffking_fr_905,Report: Coach Lemoine set to extend contract with France after strong championship run. #Championship @RugbyRoundupHQ https://sixnations.example.net/live,202,209,en,Championship,RugbyRoundupHQ,https://sixnations.example.net/live,938,Edinburgh,False,Neutral
900000000000000424,Fri Mar 13 23:45:57 +0000 2026,rugbyfan_856,"RT @PitchsideNews: Full time: Italy 35 - 24 Ireland. Rough night for Italy, defence was shocking 😩 #Italy #MatchDay",39,516,it,Italy;MatchDay,,,3128,Toulouse,True,Negative
900000000000000425,Mon Feb 09 17:05:51 +0000 2026,touchline_talkofficial_338,RT @SixNationsChat: Genuine question: is Coach Sutherland the right person to lead Wales into the final? #Wales #Ireland #SixNations #rugby #WALvSCO,231,153,en,Wales;Ireland;SixNations;rugby;WALvSCO,,,6278,Dublin,True,Neutral
900000000000000426,Sun Feb 08 01:59:14 +0000 2026,offload_393_810,"Hard to see past Ireland winning this one, Wales defence has been shaky #Wales #SixNations https://example.com/rugby-report",153,1,en,Wales;SixNations,,https://example.com/rugby-report,8276,Newcastle,False,Neutral
900000000000000427,Tue Feb 17 09:51:14 +0000 2026,touchline_talk_uk_195,"Congratulations to Wales on a brilliant win over England, the defence was rock solid all match 🙌 #rugby https://example.com/stats/tries",359,109,en,rugby,,https://example.com/stats/tries,5055,Paris,False,Positive
900000000000000428,Fri Feb 06 14:06:59 +0000 2026,scrumtime_uk_98,"Ireland lost the plot in the second half, England punished every single error 🙄 #ENGvFRA @RuckReportUK @TryLineTalk https://example.com/rugby-report",11,37,en,ENGvFRA,RuckReportUK;TryLineTalk,https://example.com/rugby-report,2601,Rome,False,Negative
900000000000000429,Sun Mar 08 04:56:50 +0000 2026,fullback_fan__257,"Full time: France 15 - 17 Wales. Rough night for France, defence was shocking 😤 #Wales",54,165,en,Wales,,,5820,Milan,False,Negative
900000000000000430,Fri Feb 27 05:21:33 +0000 2026,mauling_it_236,"Coach Delaney needs to explain this France performance, nowhere near good enough vs Ireland 🙄 https://example.com/stats/tries",42,4,en,,,https://example.com/stats/tries,10245,Cork,False,Negative
900000000000000431,Wed Feb 18 12:47:07 +0000 2026,sidestep_ie_445,Half time score: France 14 - 21 Scotland. Tight game so so far. #France #Scotland #SixNations #FRAvITA,66,13,en,France;Scotland;SixNations;FRAvITA,,,2531,Belfast,False,Neutral
900000000000000432,Sat Feb 28 17:57:32 +0000 2026,flyhalf_1988_331,"England fans after that missed kick: it's fine, everything's fine 🔥 #England #rugby @ScrumCastPod",324,224,en,England;rugby,ScrumCastPod,,11149,Limerick,False,Negative
900000000000000433,Sat Feb 07 03:02:48 +0000 2026,grandslamgal802_896,"Watching England vs Wales with my nan, she knows more about rugby than the pundits 😍 #MatchDay #rugby https://sixnations.example.net/live",167,184,en,MatchDay;rugby,,https://sixnations.example.net/live,8415,,False,Positive
900000000000000434,Fri Feb 06 22:26:41 +0000 2026,sidestep1985_415,BREAKING: Kowalski ruled out for England with injury ahead of Wales match. #Rugby #SixNations #ENGvFRA https://example.org/match-highlights,111,80,en,Rugby;SixNations;ENGvFRA,,https://example.org/match-highlights,11236,Newcastle,False,Neutral
900000000000000435,Sat Feb 07 02:23:49 +0000 2026,offload__ie_711,Marsh running faster from the ref than from England's defence 💪,381,310,en,France,,,4666,Belfast,False,Positive
900000000000000436,Fri Feb 20 01:52:43 +0000 2026,flyhalf__ie_674,RT @SixNationsChat: Genuine Genuine question: is Coach Harrington the right person to lead France into the final? #France #Scotland #SixNations,210,45,en,France;Scotland;SixNations,,,3065,Bristol,True,Neutral
900000000000000437,Sun Feb 08 22:24:25 +0000 2026,scrumtime__643,Me pretending I understand the offside rule while watching Wales vs Ireland 🏉 #RugbyUnion @RuckReportUK https://sixnations.example.net/live,70,161,en,RugbyUnion,RuckReportUK,https://sixnations.example.net/live,460,Cardiff,False,Positive
900000000000000438,Thu Mar 12 08:20:37 +0000 2026,penaltykicker_ie_198,"Ireland 1 - 0 doubters. What a win against England, championship dream still alive 😍 class act #Ireland #SixNations #rugby #SCOvIRE",358,264,en,Ireland;SixNations;rugby;SCOvIRE,,,10610,Manchester,False,Positive
900000000000000439,Fri Mar 13 01:27:26 +0000 2026,trylinehero2004_629,"RT @TryLineTalk: Wales 1 - 0 doubters. What a win against Ireland, championship dream still alive 🔥 #Wales #SixNations #GrandSlamWatch",274,239,en,Wales;SixNations;GrandSlamWatch,,,746,Belfast,True,Positive
900000000000000440,Sat Mar 14 11:34:09 +0000 2026,conversion_2019_625,Reminder: Italy take on Wales this weekend in round five of the championship. #Italy #SixNations,1,168,en,Italy;SixNations,,,4225,Bristol,False,Neutral
900000000000000441,Fri Feb 13 16:24:02 +0000 2026,trylinehero2016_13,"Predicting a tight one between Ireland and Wales, could go either way tbh (live)",26,130,en,Ireland;rugby,,,4003,Nice,False,Neutral
900000000000000442,Sun Mar 08 15:56:39 +0000 2026,conversion__192,"IF ENGLAND SORT OUT THEIR LINEOUT, THEY BEAT IRELAND COMFORTABLY THIS WEEKEND #England #Ireland",158,133,en,England;Ireland,,,7800,,False,Neutral
900000000000000443,Sat Feb 07 04:41:56 +0000 2026,rucknrollofficial_840,"Coach Sutherland needs to explain this England performance, nowhere near good enough vs Scotland 😡 buzzing",141,129,en,,,,4348,Leeds,False,Negative
900000000000000444,Wed Mar 04 05:11:05 +0000 2026,offload_official_180,RT @TryLineTalk: Dubois with a MASSIVE try in the the corner!! England fans are buzzing right now 🔥,110,481,en,England;Ireland;rugby,,,91,Glasgow,True,Positive
900000000000000445,Sun Feb 15 12:45:25 +0000 2026,sidestep275_751,"If England sort out their lineout, they beat Italy comfortably this weekend #England #rugby",42,121,en,England;rugby,,,2888,London,False,Neutral
900000000000000446,Wed Mar 11 16:08:56 +0000 2026,sidestep_ie_915,"RT @RugbyRoundupHQ: Absolutely gutted for Ireland, that defence completely fell apart against France today 😩 unreal #SixNations",71,89,en,SixNations,,,13027,Leeds,True,Negative
900000000000000447,Fri Feb 20 14:40:53 +0000 2026,touchline_talk_ie_227,"RT @TryLineTalk: Huge win for Scotland at Stade de France, the crowd was absolutely electric 🙌 so gutted #RugbyUnion #rugby https://example.net/highlights-reel",242,541,fr,RugbyUnion;rugby,,https://example.net/highlights-reel,9992,London,True,Negative
900000000000000448,Fri Mar 13 07:08:59 +0000 2026,wingwizard_343,Italy announce squad for upcoming Wales fixture at Murrayfield. #rugby @MaulZoneFC,180,105,en,rugby,MaulZoneFC,,12077,Toulouse,False,Neutral
900000000000000449,Thu Mar 12 15:51:56 +0000 2026,offload__fr_275,"So disappointed watching Ireland today, France deserved that win comfortably 😡 #Ireland #Rugby #rugby",40,236,en,Ireland;Rugby;rugby,,,2521,Bristol,False,Negative
900000000000000450,Thu Feb 26 07:08:09 +0000 2026,match_watcher_756,"Wales 1 - 0 doubters. What a win against England, championship dream still alive 😍 #RugbyUnion #MatchDay",376,644,en,RugbyUnion;MatchDay,,,8679,London,False,Positive
900000000000000451,Fri Mar 13 12:34:14 +0000 2026,kickoffking_15,"Best Scotland performance in years, that co-ordinated attack ripped England apart 🏆 unreal #SixNations #RugbyFamily @PitchsideNews https://example.com/rugby-report",217,396,en,SixNations;RugbyFamily,PitchsideNews,https://example.com/rugby-report,2398,London,False,Positive
900000000000000452,Tue Feb 10 01:51:03 +0000 2026,propforceofficial_658,Kickoff between Ireland and Italy at Stadio Olimpico in 30 minutes. #Ireland,328,99,en,Ireland,,,1634,Newcastle,False,Neutral
900000000000000453,Wed Mar 11 23:24:10 +0000 2026,match_watcher_uk_39,"RT @PitchsideNews: Dubois missed another kick, France really struggling for points tonight 😤 #France #Rugby #SixNations #WALvSCO",130,138,en,France;Rugby;SixNations;WALvSCO,,,1139,Dublin,True,Negative
900000000000000454,Fri Feb 06 13:51:42 +0000 2026,flyhalf__uk_733,Reminder: Scotland take on France this weekend in round five of the championship. #Scotland #France,400,306,en,Scotland;France,,,6145,Glasgow,False,Neutral
900000000000000455,Fri Mar 13 15:25:48 +0000 2026,scrumtime_332,Costa starts at fly-half for Ireland this weekend against Italy. #Italy #ENGvWAL #TryTime https://example.com/rugby-report,54,40,en,Italy;ENGvWAL;TryTime,,https://example.com/rugby-report,1321,Bristol,False,Neutral
900000000000000456,Fri Feb 27 14:55:18 +0000 2026,ovalball__0,"Ireland fans fans after that missed kick: it's fine, everything's fine 💪 #Ireland #SixNations",265,271,en,Ireland;SixNations,,,5002,Cork,False,Positive
900000000000000457,Tue Feb 17 03:29:18 +0000 2026,grandslamgal1987_403,RT @RugbyRoundupHQ: Anyone know why Dubois isn't starting for Italy today??,12,116,en,Italy;France;SixNations,,,7329,Edinburgh,True,Neutral
900000000000000458,Fri Mar 06 20:17:07 +0000 2026,ovalball751_701,Reminder: Ireland take on Wales this weekend in round five of the championship. #Ireland,104,154,en,Ireland,,,5195,Edinburgh,False,Neutral
900000000000000459,Wed Feb 25 10:53:26 +0000 2026,rugbyfan_uk_83,"That performance from Italy was class from start to finish, 3 points and never looked back 🔥 buzzing #Italy #Scotland #Rugby",65,546,en,Italy;Scotland;Rugby,,,10048,Cardiff,False,Positive
900000000000000460,Wed Mar 11 05:48:36 +0000 2026,flyhalf__201,Dubois starts at fly-half for Wales this weekend against France. #Wales #France #rugby,129,116,en,Wales;France;rugby,,,4306,,False,Neutral
900000000000000461,Tue Mar 10 08:12:18 +0000 2026,the_terrace_865,RT @SixNationsChat: Referee for Ireland vs England confirmed as part of the officiating panel this round. #Ireland #rugby #TeamOfUs,15,101,en,Ireland;rugby;TeamOfUs,ScrumCastPod,,3261,Manchester,True,Neutral
900000000000000462,Sat Feb 21 20:54:15 +0000 2026,trylinehero_fr_662,"ABSOLUTELY GUTTED FOR FRANCE, THAT DEFENCE COMPLETELY FELL APART AGAINST ENGLAND TODAY 😩 #France #SixNations",125,189,en,France;SixNations,,,315,London,False,Negative
900000000000000463,Sun Feb 08 13:33:22 +0000 2026,offload__uk_657,Duffy with a MASSIVE try in the corner!! Ireland fans are buzzing right now 🏉 #RugbyUnion #FinalWhistle,211,494,en,RugbyUnion;FinalWhistle,,,4026,Paris,False,Positive
900000000000000464,Mon Mar 09 14:50:56 +0000 2026,wingwizardofficial_356,"What a game!! Ireland absolutely dominated France tonight, that attack was unreal 🎉 class act #Ireland #France #rugby #SixNations",214,177,en,Ireland;France;rugby;SixNations,,,3386,Swansea,False,Positive
900000000000000465,Mon Mar 02 18:24:16 +0000 2026,wingwizard_ie_26,"RT @TryLineTalk: Hard to see past Scotland winning this one, France defence has been shaky #SixNations #SCOvIRE",229,183,en,SixNations;SCOvIRE,,,10783,Manchester,True,Neutral
900000000000000466,Fri Feb 06 13:01:50 +0000 2026,trylinehero_300,BREAKING: Ferreira ruled out for France with injury ahead of Ireland match.,97,54,en,France;rugby,,,8286,Belfast,False,Neutral
900000000000000467,Sat Feb 28 04:19:06 +0000 2026,touchline_talk_ie_211,Referee for Wales vs France confirmed as part of the officiating panel this round. #Wales #France #SixNations #MatchDay #ENGvFRA @TryLineTalk https://example.org/match-highlights,55,449,en,Wales;France;SixNations;MatchDay;ENGvFRA,TryLineTalk,https://example.org/match-highlights,6506,Nice,False,Negative
900000000000000468,Sun Mar 08 01:20:40 +0000 2026,scrumtime1993_88,Weather looks dry for the France vs Scotland match at Aviva Stadium today. #CrunchTime,6,126,en,CrunchTime,,,3302,Swansea,False,Neutral
900000000000000469,Fri Feb 13 20:48:49 +0000 2026,sidestep2003_755,RT @SixNationsChat: Anyone know why Fitzgerald isn't starting for Scotland today?? #rugby @ScrumCastPod https://example.com/rugby-report,418,176,en,rugby,ScrumCastPod,https://example.com/rugby-report,5308,,True,Neutral
900000000000000470,Tue Feb 17 23:44:53 +0000 2026,grandslamgal1981_4,RT @SixNationsChat: Kickoff between Scotland and England at Twickenham in 30 minutes. https://sixnations.example.net/live,104,209,en,Scotland,,https://sixnations.example.net/live,7826,Cardiff,True,Neutral
900000000000000471,Thu Mar 05 23:08:08 +0000 2026,flyhalf__461,Ferreira running faster from the ref than from Scotland's defence 💪 #Wales #Scotland https://example.org/match-highlights,185,564,en,Wales;Scotland,OvalBallDaily,https://example.org/match-highlights,7693,,False,Neutral
900000000000000472,Mon Feb 23 15:25:28 +0000 2026,conversion___959,"Absolutely gutted for Wales, that defence completely fell apart against Ireland today 😩 #Wales #Ireland #Championship",308,101,en,Wales;Ireland;Championship,,,479,Nice,False,Negative
900000000000000473,Wed Feb 11 00:14:47 +0000 2026,match_watcher__928,"What a game!! Scotland absolutely dominated France tonight, that attack was unreal 🎉 #Scotland #France #IREvENG @PitchsideNews",249,254,en,Scotland;France;IREvENG,PitchsideNews,,7432,Glasgow,False,Positive
900000000000000474,Tue Feb 17 20:48:21 +0000 2026,wingwizard_622,"RT @PitchsideNews: Terrible decision from the referee there, cost Ireland the match against Scotland honestly 😩 #Ireland https://example.com/rugby-report",0,212,en,Ireland,,https://example.com/rugby-report,2467,Limerick,True,Negative
900000000000000475,Thu Feb 26 06:50:15 +0000 2026,propforce_ie_914,Official: kickoff time confirmed for England vs France at Stade de France. #England #rugby #FRAvITA,121,58,en,England;rugby;FRAvITA,,,2199,Belfast,False,Neutral
900000000000000476,Mon Mar 02 10:09:53 +0000 2026,trylineheroofficial_979,Team news: Coach Delaney makes three changes for Italy ahead of the Ireland match. #Ireland,145,358,en,Ireland,,,9578,Newcastle,False,Neutral
900000000000000477,Fri Mar 13 10:15:23 +0000 2026,propforce825_197,"So proud of this Scotland team, that final try in the last minute was everything 🔥 #Scotland #SixNations",247,297,en,Scotland;SixNations,,,6065,Swansea,False,Positive
900000000000000478,Tue Feb 24 21:29:38 +0000 2026,scrumtime949_68,"So disappointed watching Ireland today, France deserved that win comfortably 😢",211,219,en,,,,1434,Rome,False,Negative
900000000000000479,Mon Feb 09 20:45:51 +0000 2026,kickoffking__51,Report: Coach Bianchi set to extend contract with Ireland after strong championship run. #France #SixNations @OvalBallDaily,51,89,en,France;SixNations,OvalBallDaily,,4197,Newcastle,False,Neutral
900000000000000480,Tue Mar 10 04:44:09 +0000 2026,scrumtime2011_467,"Terrible decision from the referee there, cost England the match against Ireland honestly 💔 #England #SixNations #TeamOfUs #ENGvFRA",36,61,en,England;SixNations;TeamOfUs;ENGvFRA,,,1182,Limerick,False,Negative
900000000000000481,Sun Mar 01 04:47:02 +0000 2026,fullback_fanofficial_952,"France 1 - 0 doubters. What a win against Ireland, championship dream still alive 💪 #France #Rugby #SixNations #IREvFRA https://example.net/highlights-reel",362,516,en,France;Rugby;SixNations;IREvFRA,,https://example.net/highlights-reel,3844,Cork,False,Positive
900000000000000482,Sun Feb 08 05:28:36 +0000 2026,penaltykicker_205,"That performance from Ireland was class from start to finish, 14 points and never looked back 🏆 #Ireland #Wales #SixNations #rugby",359,370,en,Ireland;Wales;SixNations;rugby,,,2306,Toulouse,False,Positive
900000000000000483,Sun Feb 15 02:59:11 +0000 2026,trylinehero__630,"TERRIBLE DECISION FROM THE REFEREE THERE, COST IRELAND THE MATCH MATCH AGAINST FRANCE HONESTLY 😡 #Ireland #France #rugby #WALvSCO",120,51,en,Ireland;France;rugby;WALvSCO,,,6607,London,False,Negative
900000000000000484,Thu Feb 26 05:07:34 +0000 2026,match_watcher558_235,"Predicting a tight one between Wales and Italy, could go either way way tbh #rugby https://rugbynews.example.org/recap",159,65,en,rugby,,https://rugbynews.example.org/recap,10570,Cardiff,False,Neutral
900000000000000485,Thu Mar 05 22:24:16 +0000 2026,rucknroll455_505,"Coach Kavanagh needs to explain this Wales performance, nowhere near good enough vs Scotland 😤 #SixNations",128,107,en,SixNations,,,12144,Bristol,False,Negative
900000000000000486,Sat Feb 28 14:59:19 +0000 2026,offload_1980_41,"RT @TryLineTalk: Huge win win for England at Aviva Stadium, the crowd was absolutely electric 😍 #England #rugby",120,574,en,England;rugby,,,664,Cork,True,Positive
900000000000000487,Wed Mar 11 23:03:11 +0000 2026,lineoutlegend_540,RT @RugbyRoundupHQ: Me pretending I understand the offside rule while watching England vs Italy 🔥 #England #SixNations2026,341,648,en,England;SixNations2026,,,3064,Cardiff,True,Positive
